listing_id,url,platform,category,title,current_price,original_price,price_drops,last_price_change,currency,brand,size,condition,imageUrl,first_seen,last_seen,status,date_disappeared,consecutive_misses,sold_price,sold_confirmed_at
109336,https://www.vinted.co.uk/items/9822323642-tommy-hilfiger-navy-linen-short-sleeve-shirt-xxl-regular-fit,Vinted,brand_ralph_lauren_shirt,Tommy Hilfiger,24.00,24.00,0,,GBP,Tommy Hilfiger,XXL,Very good,,2026-08-30T20:59:02.500940+00:00,2026-08-30T20:59:58.001709+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,17.00,2026-09-04T16:24:46.071261+00:00
109338,https://www.vinted.co.uk/items/9835406087-ralph-lauren-shirt-size-l?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt size L,10.00,10.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:02.500940+00:00,2026-08-30T20:59:02.500940+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:24:58.572347+00:00
109340,https://www.vinted.co.uk/items/9818295173-mens-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens Ralph Lauren shirt,5.00,5.00,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:02.500940+00:00,2026-08-30T20:59:02.500940+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,5.00,2026-09-04T16:25:12.462193+00:00
109348,https://www.vinted.co.uk/items/9834223392-mens-ralph-lauren-long-sleeve-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,"Men’s Ralph Lauren, long sleeve shirt",12.50,12.50,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:02.500940+00:00,2026-08-30T20:59:02.500940+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.50,2026-09-04T16:25:46.954924+00:00
109354,https://www.vinted.co.uk/items/9829148629-ralph-lauren-stripe-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Stripe Shirt,12.00,12.00,0,,GBP,Ralph Lauren,M,New without tags,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:25:54.577278+00:00
109355,https://www.vinted.co.uk/items/9831750895-ralph-lauren-blue-white-striped-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Blue & White Striped Shirt,8.00,8.00,0,,GBP,Ralph Lauren,S,Good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,8.00,2026-09-04T16:26:04.009299+00:00
109359,https://www.vinted.co.uk/items/9836387782-ralph-lauren-mens-striped-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren men’s striped shirt,10.00,10.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:26:11.989508+00:00
109361,https://www.vinted.co.uk/items/9829263887-ralph-lauren-mens-xl-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren men’s xl shirt,18.00,18.00,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,18.00,2026-09-04T16:26:20.504539+00:00
109368,https://www.vinted.co.uk/items/9816941530-vintage-ralph-lauren-tattersall-check-shirt-classic-fit-xlt-tall?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Vintage Ralph Lauren Tattersall Check Shirt - Classic Fit XLT Tall,27.99,27.99,0,,GBP,Ralph Lauren,XXL,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,25.99,2026-09-04T16:26:49.049506+00:00
109369,https://www.vinted.co.uk/items/9834761581-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,15.00,15.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:26:54.625088+00:00
109376,https://www.vinted.co.uk/items/9835244271-ralph-lauren-green-and-blue-checked-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren green and blue checked shirt,12.00,12.00,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:27:17.245068+00:00
109385,https://www.vinted.co.uk/items/9833546637-ralph-lauren-mens-cotton-light-green-short-sleeve-shirt-size-m?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Men’s Cotton Light Green Short Sleeve Shirt. Size M.,12.00,12.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:27:48.121317+00:00
109386,https://www.vinted.co.uk/items/9827381770-great-condition-pale-yellow-ralph-lauren-slim-fit-oxford-stretch-cotten-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Great condition pale yellow Ralph Lauren slim fit oxford stretch Cotten shirt,26.00,26.00,0,,GBP,Ralph Lauren,XS,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,26.00,2026-09-04T16:27:53.373800+00:00
109391,https://www.vinted.co.uk/items/9829508778-ralph-lauren-ladys-shirt-size-medium?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren lady’s shirt size medium,15.00,15.00,0,,GBP,Ralph Lauren,M / UK 12-14,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:28:08.964314+00:00
109392,https://www.vinted.co.uk/items/9836615328-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,7.00,7.00,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,7.00,2026-09-04T16:28:15.260878+00:00
109404,https://www.vinted.co.uk/items/9833135335-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,9.00,9.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,9.00,2026-09-04T16:28:49.448710+00:00
109405,https://www.vinted.co.uk/items/9799384547-ralph-lauren-blake-short-sleeve-button-down?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren (Blake) Short Sleeve Button Down,14.91,14.91,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,14.96,2026-09-04T16:28:57.885175+00:00
109409,https://www.vinted.co.uk/items/9827912814-mens-ralph-lauren-checked-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Men’s Ralph Lauren Checked Shirt,12.00,12.00,0,,GBP,Ralph Lauren,XL,Good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:29:04.680405+00:00
109411,https://www.vinted.co.uk/items/9832335863-ralph-lauren-blue-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren blue shirt,12.00,12.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,deleted,2026-09-04T16:29:14.671487+00:00,3,,
109412,https://www.vinted.co.uk/items/9835170236-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,11.00,11.00,0,,GBP,Ralph Lauren,M,Good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,11.00,2026-09-04T16:29:22.636943+00:00
109416,https://www.vinted.co.uk/items/9832968498-polo-ralph-lauren-mens-classic-oxford-shirt-pink-size-small?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Polo Ralph Lauren Men’s Classic Oxford Shirt Pink size small,16.00,16.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,16.00,2026-09-04T16:29:46.038658+00:00
109417,https://www.vinted.co.uk/items/9833873628-mens-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Men’s Ralph Lauren shirt,12.50,12.50,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:10.632316+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.50,2026-09-04T16:29:54.367523+00:00
109420,https://www.vinted.co.uk/items/9827915153-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt,8.50,8.50,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,8.50,2026-09-04T16:30:14.870160+00:00
109422,https://www.vinted.co.uk/items/9831425698-mens-ralph-lauren-green-twill-shirt-medium?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Mens Ralph Lauren Green Twill Shirt Medium,22.00,22.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:10.632316+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,22.00,2026-09-04T16:30:21.930355+00:00
109431,https://www.vinted.co.uk/items/9815134500-ralph-lauren-men-pink-shirt-large?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Men pink shirt Large,11.00,11.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,11.00,2026-09-04T16:30:47.601552+00:00
109432,https://www.vinted.co.uk/items/9773703444-ralph-lauren-mens-shirts-perfect-condition-xl?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren mens shirts perfect condition xl,16.49,16.49,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,16.49,2026-09-04T16:30:54.493532+00:00
109433,https://www.vinted.co.uk/items/9836154296-ralph-lauren-slim-fit-cordrouy-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren slim fit cordrouy shirt,15.00,15.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,deleted,2026-09-04T16:30:57.189063+00:00,3,,
109435,https://www.vinted.co.uk/items/9815441600-ralph-lauren-medium-slim-fit-short-sleeve-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Medium Slim Fit Short Sleeve Shirt,12.50,12.50,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.50,2026-09-04T16:31:02.318264+00:00
109437,https://www.vinted.co.uk/items/9835243102-ralph-lauren-pink-linen-shirt-size-m?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren pink linen shirt size M,3.00,3.00,0,,GBP,Ralph Lauren,M / UK 12-14,Good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,3.00,2026-09-04T16:31:16.295035+00:00
109449,https://www.vinted.co.uk/items/9825147862-vintage-1990s-ralph-lauren-blake-tartan-plaid-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,"Vintage 1990s Ralph Lauren ""Blake"" Tartan Plaid Shirt",15.00,15.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:31:53.831230+00:00
109450,https://www.vinted.co.uk/items/9820082842-mens-ralph-lauren-button-down-long-sleeved-shirt-size-m?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Men's Ralph Lauren Button Down Long Sleeved Shirt Size M,15.00,15.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,15.00,2026-09-04T16:32:00.695156+00:00
109452,https://www.vinted.co.uk/items/9833899581-polo-ralph-lauren-flannel-shirt-size-xl?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Polo Ralph Lauren flannel shirt size XL,10.00,10.00,0,,GBP,Ralph Lauren,XL,Good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:32:12.222567+00:00
109454,https://www.vinted.co.uk/items/9827271343-mens-ralph-lauren-shirt-custom-fit?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Men’s Ralph Lauren shirt custom fit,6.50,6.50,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,5.00,2026-09-04T16:32:19.764534+00:00
109455,https://www.vinted.co.uk/items/9802077828-ralph-lauren-featherweight-mesh-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Featherweight Mesh Shirt,39.99,39.99,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,39.99,2026-09-04T16:32:26.699222+00:00
109463,https://www.vinted.co.uk/items/9836103106-ralph-lauren-t-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren T shirt,10.00,10.00,0,,GBP,Ralph Lauren,L,New with tags,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:32:50.430250+00:00
109466,https://www.vinted.co.uk/items/9808621841-ralph-lauren-long-sleeve-shirt-pale-blue-m?referrer=catalog,Vinted,brand_ralph_lauren_shirt,"Ralph Lauren, long sleeve shirt, pale blue, M",10.00,10.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:32:57.460957+00:00
109468,https://www.vinted.co.uk/items/9834256032-ralph-lauren-button-up-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,ralph lauren button up shirt,8.00,8.00,0,,GBP,Ralph Lauren,L / UK 16-18,Good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,8.00,2026-09-04T16:33:16.326747+00:00
109469,https://www.vinted.co.uk/items/9836286906-ralph-lauren-blake-shirt-size-xxl?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Blake Shirt Size XXL,4.00,4.00,0,,GBP,Ralph Lauren,XXL,Satisfactory,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:16.338635+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,4.00,2026-09-04T16:33:24.742567+00:00
109481,https://www.vinted.co.uk/items/9833039485-ralph-lauren-mens-cotton-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren men’s cotton shirt,20.00,20.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:16.338635+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:33:56.039832+00:00
109484,https://www.vinted.co.uk/items/9814374042-ralph-lauren-oxford-shirt-medium-classic-fit?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Oxford Shirt Medium Classic Fit,14.99,14.99,0,,GBP,Ralph Lauren,M,Good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,14.99,2026-09-04T16:34:16.376595+00:00
109485,https://www.vinted.co.uk/items/9806470526-ralph-lauren-100-linen-long-sleeved-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren 100% Linen Long-Sleeved Shirt,20.00,20.00,0,,GBP,Ralph Lauren,L,Good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:34:24.700269+00:00
109491,https://www.vinted.co.uk/items/9836266649-childs-ralph-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Child’s Ralph shirt,7.00,7.00,0,,GBP,Ralph Lauren,8 years / 128 cm,New without tags,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,7.00,2026-09-04T16:34:50.606574+00:00
109492,https://www.vinted.co.uk/items/9818864227-ralph-lauren-mens-blue-button-down-shirt-2xb-big?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Men’s Blue Button Down Shirt 2XB Big,20.00,20.00,0,,GBP,Ralph Lauren,XXL,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:13:41.024453+00:00
109493,https://www.vinted.co.uk/items/9829671471-100-cotton-ralph-lauren-red-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,100% Cotton Ralph Lauren red shirt,22.00,22.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,22.00,2026-09-04T16:13:49.993444+00:00
109497,https://www.vinted.co.uk/items/9831250494-vintage-polo-ralph-lauren-blake-shirt-violet-yellow-check-plaid-custom-cropped-100-cotton-l?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Vintage Polo Ralph Lauren Blake Shirt - Violet Yellow Check Plaid - Custom Cropped - 100% Cotton L,35.00,35.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,35.00,2026-09-04T16:14:10.809720+00:00
109501,https://www.vinted.co.uk/items/9828030043-zara-floral-pom-pom-leggings-age-2-3,Vinted,brand_ralph_lauren_shirt,Zara,3.00,3.00,0,,GBP,Zara,24-36 months / 92 cm,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,3.00,2026-09-04T16:14:38.021038+00:00
109504,https://www.vinted.co.uk/items/9835992033-ralph-lauren-mens-shirt-m-rrpps165?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Men’s Shirt M RRP£165,25.00,25.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,25.00,2026-09-04T16:14:44.016826+00:00
109506,https://www.vinted.co.uk/items/9835845749-ralph-lauren-white-short-sleeve-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren White Short Sleeve Shirt,12.00,12.00,0,,GBP,Ralph Lauren,S,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:14:49.437282+00:00
109512,https://www.vinted.co.uk/items/9796192561-polo-ralph-lauren-black-t-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Polo Ralph Lauren black t shirt,4.00,4.00,0,,GBP,Ralph Lauren,M / UK 12-14,Good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,deleted,2026-09-04T16:15:03.531020+00:00,3,,
109513,https://www.vinted.co.uk/items/9818597903-lauren-ralph-lauren-womens-striped-layered-shirt-hem-jumper-m-uk-12-14?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Lauren Ralph Lauren Womens Striped Layered Shirt Hem Jumper M UK 12-14,12.00,12.00,0,,GBP,Ralph Lauren,M / UK 12-14,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:15:11.467758+00:00
109521,https://www.vinted.co.uk/items/9829414318-ralph-lauren-shirt-brand-new-with-tags?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt - brand new with tags,32.00,32.00,0,,GBP,Ralph Lauren,S,New with tags,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,32.00,2026-09-04T16:15:36.047712+00:00
109522,https://www.vinted.co.uk/items/9825283728-ralph-lauren-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Shirt,12.00,12.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:15:43.090443+00:00
109523,https://www.vinted.co.uk/items/9829126553-ralph-lauren-checked-shirt-mens-large?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Checked Shirt Mens Large,6.00,6.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,6.00,2026-09-04T16:15:50.505085+00:00
109527,https://www.vinted.co.uk/items/9752057743-ralph-lauren-custom-fit-ladies-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren custom fit ladies shirt,12.00,12.00,0,,GBP,Ralph Lauren,XS / UK 4-6,Good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,12.00,2026-09-04T16:16:05.812282+00:00
109534,https://www.vinted.co.uk/items/9836474670-ralph-lauren-pinstripe-shirt-size-10?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren pinstripe shirt size 10,20.00,20.00,0,,GBP,Ralph Lauren,S / UK 8-10,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:16:40.516651+00:00
109538,https://www.vinted.co.uk/items/9832948654-ralph-lauren-featherweight-mesh-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren featherweight mesh shirt,17.00,17.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:24.852959+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,17.00,2026-09-04T16:16:56.791383+00:00
109539,https://www.vinted.co.uk/items/9836244150-ralph-lauren-collared-tank-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren collared tank shirt,10.00,10.00,0,,GBP,Ralph Lauren,M / UK 12-14,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,10.00,2026-09-04T16:17:01.496126+00:00
109541,https://www.vinted.co.uk/items/9826035952-ralph-lauren-featherweight-mesh-grey-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren featherweight mesh grey shirt,20.00,20.00,0,,GBP,Ralph Lauren,L,Very good,,2026-08-30T20:59:24.852959+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:17:08.715537+00:00
109543,https://www.vinted.co.uk/items/9825364322-ralph-lauren-shirt-m?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren shirt M,20.00,20.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:17:17.476161+00:00
109547,https://www.vinted.co.uk/items/9822691091-ralph-lauren-stripe-green-shirt?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Stripe Green Shirt,20.00,20.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,20.00,2026-09-04T16:17:37.807556+00:00
109550,https://www.vinted.co.uk/items/9836543255-lauren-ralph-lauren-grey-off-shoulder-jumper-logo-knit-y2k?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Lauren Ralph Lauren Grey Off Shoulder Jumper Logo Knit Y2K,15.50,15.50,0,,GBP,Ralph Lauren,S / UK 8-10,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,13.50,2026-09-04T16:17:43.397989+00:00
109552,https://www.vinted.co.uk/items/9823046867-ralph-lauren-mens-xl-blue-slim-fit-oxford-shirt-excellent-condition?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren Men’s XL Blue Slim Fit Oxford Shirt – Excellent Condition,24.99,24.99,0,,GBP,Ralph Lauren,XL,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,deleted,2026-09-04T16:17:47.207990+00:00,3,,
109555,https://www.vinted.co.uk/items/9821532243-ralph-lauren-white-blake-shirt-mens-m?referrer=catalog,Vinted,brand_ralph_lauren_shirt,Ralph Lauren White Blake Shirt - Men’s M,25.00,25.00,0,,GBP,Ralph Lauren,M,Very good,,2026-08-30T20:59:34.666068+00:00,2026-08-30T20:59:34.666068+00:00,confirmed_sold,2026-09-01T03:20:03.660065+00:00,3,25.00,2026-09-04T16:18:08.009470+00:00
