listing_id,url,title,brand,category,condition,size,current_price,group_avg_price,pct_below_avg,days_listed
674480,https://www.vinted.co.uk/items/9992620247-womens-pearl-collar-jumper?referrer=catalog,Women’s pearl collar jumper,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,0
674576,https://www.vinted.co.uk/items/9984377550-primark-sweater?referrer=catalog,primark sweater,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,0
674723,https://www.vinted.co.uk/items/9993173599-sequin-bolero?referrer=catalog,Sequin bolero,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,0
674789,https://www.vinted.co.uk/items/9992295555-shirt-jumper?referrer=catalog,Shirt jumper,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,0
675049,https://www.vinted.co.uk/items/9994596661-smart-zara-dress?referrer=catalog,Smart Zara dress,Zara,womens_dresses,Very good,S / UK 8-10,5.49,7.96,31.0,0
675459,https://www.vinted.co.uk/items/9980923304-backless-long-women-dress?referrer=catalog,Backless long Women Dress,,womens_dresses,New without tags,One size,10.0,14.5,31.0,0
676383,https://www.vinted.co.uk/items/9472940137-levis-mile-high-super-skinny-jeans-size-29?referrer=catalog,Levi’s Mile High Super Skinny Jeans – Size 29,Levi's,womens_jeans,Very good,M / UK 12-14,10.0,14.5,31.0,0
676445,https://www.vinted.co.uk/items/9991415813-jacket?referrer=catalog,Jacket,H&M,womens_outerwear,New with tags,M / UK 12-14,10.0,14.5,31.0,0
676731,https://www.vinted.co.uk/items/9993096457-ms-puffer-coat?referrer=catalog,M&S Puffer Coat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
676919,https://www.vinted.co.uk/items/9990529408-ms-shower-resistant-cream-coat-size-12?referrer=catalog,M&S shower resistant cream coat size 12,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
676942,https://www.vinted.co.uk/items/9994688110-ladies-knee-length-coat?referrer=catalog,Ladies knee length coat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
676965,https://www.vinted.co.uk/items/9990652410-leather-look-jacket?referrer=catalog,Leather look jacket,Papaya,womens_outerwear,Very good,M / UK 12-14,5.0,7.25,31.0,0
677209,https://www.vinted.co.uk/items/9993898204-hollister-top?referrer=catalog,Hollister top,Hollister,womens_tops_and_tshirts,Very good,S / UK 8-10,6.0,8.7,31.0,0
678271,https://www.vinted.co.uk/items/9995425288-black-nike-tech-jacket?referrer=catalog,black nike tech jacket,Nike,brand_nike,Very good,L,7.0,10.14,31.0,0
679673,https://www.vinted.co.uk/items/9975245868-girls-dress?referrer=catalog,Girls dress,adidas,brand_adidas,New without tags,12 years / 152 cm,4.0,5.8,31.0,0
680170,https://www.vinted.co.uk/items/9994759185-carhartt-detroit-jacket-j001-blk-black-workwear-vintage-canvas-quilted-lining-size-m?referrer=catalog,Carhartt Detroit Jacket J001 BLK Black Workwear Vintage Canvas Quilted Lining Size M,Carhartt,brand_carhartt_jacket,New without tags,M,39.99,57.95,31.0,0
64597,https://www.vinted.co.uk/items/9756548110-supreme-toothbrush?referrer=catalog,"Supreme Toothbrush, Brand: Supreme",,brand_supreme,New with tags,,18.0,26.07,31.0,15
429411,https://www.vinted.co.uk/items/9903875825-levis-iron-on-motifpatch?referrer=catalog,Levi’s iron on motif/patch,Levi's,brand_levis,New without tags,One size,4.0,5.8,31.0,5
433683,https://www.vinted.co.uk/items/9939938912-ms-deep-yellow-linen-mix-fitted-sundress-size-12?referrer=catalog,M&S deep yellow linen mix fitted sundress size 12,Marks & Spencer,womens_dresses,Very good,M / UK 12-14,3.5,5.07,31.0,4
432541,https://www.vinted.co.uk/items/9932793379-ladies-jumper?referrer=catalog,Ladies jumper,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,4
46533,https://www.vinted.co.uk/items/9821076943-black-stradivarius-dress-with-roses?referrer=catalog,Black Stradivarius dress with roses,Stradivarius,womens_dresses,Very good,M / UK 12-14,4.0,5.8,31.0,15
385854,https://www.vinted.co.uk/items/9925910899-next-navy-straight-fit-chinos-32-waist-29-leg?referrer=catalog,"Next navy straight fit  chinos  32” waist , 29” leg",Next,trousers,Very good,W32,3.0,4.35,31.0,5
404699,https://www.vinted.co.uk/items/9920557170-levi-denims-straight-curve-1231?referrer=catalog,Levi Denims Straight Curve 12/31,Levi's,womens_jeans,Very good,M / UK 12-14,10.0,14.5,31.0,5
523142,https://www.vinted.co.uk/items/9957517179-primark-cut-out-heart-pink-jumper-womens?referrer=catalog,Primark cut out heart pink jumper women’s,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,3
531295,https://www.vinted.co.uk/items/9960653966-replay-jeans?referrer=catalog,Replay Jeans,Replay,jeans,Very good,W34,10.0,14.5,31.0,2
301583,https://www.vinted.co.uk/items/7965001567-supreme-love-that-tshirt-medium?referrer=catalog,Supreme ‘Love that’ tshirt medium,Supreme,brand_supreme_t_shirt,Good,M,16.0,23.18,31.0,10
278596,https://www.vinted.co.uk/items/9876249021-the-north-face-mens-white-tshirt-size-large?referrer=catalog,The North Face men’s white tshirt size Large,The North Face,tops_and_tshirts,Very good,L,4.0,5.8,31.0,10
45846,https://www.vinted.co.uk/items/9820055930-primark-pearl-button-vest?referrer=catalog,Primark pearl button vest,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,15
286374,https://www.vinted.co.uk/items/9849204294-brand-new-nike-shirt?referrer=catalog,Brand new Nike shirt,Nike,brand_nike_t_shirt,New without tags,M,4.99,7.23,31.0,10
421995,https://www.vinted.co.uk/items/9929478327-beige-long-sleeve-top?referrer=catalog,Beige long sleeve top,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,5
41987,https://www.vinted.co.uk/items/9818089407-jack-and-jones?referrer=catalog,Jack and Jones,Jack & Jones,outerwear,Very good,M,6.0,8.7,31.0,15
614371,https://www.vinted.co.uk/items/9979535491-nike-running-shirt?referrer=catalog,Nike Running Shirt,Nike,brand_nike_t_shirt,New without tags,M,4.99,7.23,31.0,1
614451,https://www.vinted.co.uk/items/9976880327-nike-tshirt?referrer=catalog,Nike tshirt,Nike,brand_nike_t_shirt,New with tags,S,9.0,13.05,31.0,1
614528,https://www.vinted.co.uk/items/9979179260-nike-t-shirt-small?referrer=catalog,Nike T-Shirt - Small,Nike,brand_nike_t_shirt,New with tags,S,9.0,13.05,31.0,1
614538,https://www.vinted.co.uk/items/9973833224-nike-barca-t-shirt-size-small?referrer=catalog,Nike Barca T Shirt Size Small,Nike,brand_nike_t_shirt,New with tags,S,9.0,13.05,31.0,1
614891,https://www.vinted.co.uk/items/9976494386-nike-tech-fleece-full-zip-hoodie-black?referrer=catalog,Nike Tech Fleece Full Zip Hoodie Black,Nike,brand_nike_tech_fleece_hoodie,Very good,XS,11.5,16.66,31.0,1
105783,https://www.vinted.co.uk/items/9561331562-palace-hoodie-grey-uk-l?referrer=catalog,"Palace hoodie, grey Uk L",Palace,brand_palace_hoodie,Very good,L,39.0,56.52,31.0,14
148078,https://www.vinted.co.uk/items/9842974074-suit-trousers-waist-32?referrer=catalog,Suit trousers waist 32,Next,trousers,Very good,W32,3.0,4.35,31.0,12
531320,https://www.vinted.co.uk/items/9961019620-replay-anbass-jeans?referrer=catalog,Replay Anbass jeans,Replay,jeans,Very good,W34,10.0,14.5,31.0,2
534315,https://www.vinted.co.uk/items/9959228140-shein-beige-christmas-jumper?referrer=catalog,Shein beige Christmas jumper,Shein,womens_jumpers_and_sweaters,Very good,XXL / UK 24-26,2.0,2.9,31.0,2
423018,https://www.vinted.co.uk/items/9936146748-ms-black-pattern-long-dress-14?referrer=catalog,M&S black pattern long dress 14,Marks & Spencer,womens_dresses,Very good,M / UK 12-14,3.5,5.07,31.0,5
424872,https://www.vinted.co.uk/items/9935963626-peplum-blouse?referrer=catalog,Peplum blouse,Quiz,womens_tops_and_tshirts,Very good,M / UK 12-14,2.0,2.9,31.0,5
296991,https://www.vinted.co.uk/items/9878416833-shein-a-line-dress?referrer=catalog,Shein A-Line Dress,Shein,womens_dresses,Very good,L / UK 16-18,2.0,2.9,31.0,10
295765,https://www.vinted.co.uk/items/9878387031,Primark,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,10
298449,https://www.vinted.co.uk/items/9880088751-hm-beige-cape-top?referrer=catalog,H&M Beige Cape Top,H&M,womens_outerwear,New with tags,M / UK 12-14,10.0,14.5,31.0,10
417035,https://www.vinted.co.uk/items/9931700366-ralph-lauren-hoodie-xxl?referrer=catalog,Ralph Lauren hoodie XXL,Polo Ralph Lauren,brand_polo_ralph_lauren,Good,XXL,14.0,20.28,31.0,5
629795,https://www.vinted.co.uk/items/9983661223-mens-zara-jogger?referrer=catalog,Men’s Zara Jogger,Zara,trousers,New with tags,L,10.0,14.5,31.0,0
41258,https://www.vinted.co.uk/items/9032887366-womens-black-skinny-levis-jeans-w32l27,Levi's,Levi's,womens_jeans,Very good,M / UK 12-14,10.0,14.5,31.0,15
275320,https://www.vinted.co.uk/items/9872718591-girls-ralph-lauren-beige-hoodie-age-6-yrs?referrer=catalog,Girls Ralph Lauren beige hoodie age 6 yrs,Ralph Lauren,brand_ralph_lauren_hoodie,Very good,6 years / 116 cm,10.0,14.5,31.0,10
81108,https://www.vinted.co.uk/items/9828948222-next-trousers?referrer=catalog,Next Trousers,Next,trousers,Very good,W32,3.0,4.35,31.0,14
177926,https://www.vinted.co.uk/items/9801508019-leopard-print-dress?referrer=catalog,Leopard Print Dress,Shein,womens_dresses,Very good,L / UK 16-18,2.0,2.9,31.0,12
248486,https://www.vinted.co.uk/items/9869799259-carhartt-jacket-black?referrer=catalog,Carhartt Jacket Black,Carhartt,brand_carhartt_jacket,New without tags,M,40.0,57.95,31.0,11
437245,https://www.vinted.co.uk/items/9899483163-nike-tshirt-size-s?referrer=catalog,Nike Tshirt size S,Nike,brand_nike_t_shirt,New with tags,S,9.0,13.05,31.0,4
318960,https://www.vinted.co.uk/items/9882911818,Primark,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,9
108293,https://www.vinted.co.uk/items/9816241372-carhartt-quilted-jacket?referrer=catalog,Carhartt Quilted Jacket,Carhartt,brand_carhartt_jacket,New without tags,M / UK 12-14,40.0,57.95,31.0,14
655641,https://www.vinted.co.uk/items/9986914477-jack-jones-overshirt?referrer=catalog,Jack & Jones Overshirt,Jack & Jones,outerwear,Very good,M,6.0,8.7,31.0,0
657062,https://www.vinted.co.uk/items/9991496062-mens-replay-jeans-3434?referrer=catalog,Men’s replay jeans 34/34,Replay,jeans,Very good,W34,10.0,14.5,31.0,0
657381,https://www.vinted.co.uk/items/9988328983-north-face-womans-tshirt-size-l?referrer=catalog,North face woman’s tshirt size L,The North Face,tops_and_tshirts,Very good,L,4.0,5.8,31.0,0
657693,https://www.vinted.co.uk/items/9991206105-carhartt-wip-mens-graphic-t-shirt-navy-blue?referrer=catalog,Carhartt WIP Men’s Graphic T-Shirt Navy Blue,Carhartt WIP,brand_carhartt_t_shirt,New without tags,M,8.0,11.6,31.0,0
657760,https://www.vinted.co.uk/items/9989595266-black-vans-logo-t-shirt?referrer=catalog,Black Vans Logo T-Shirt,Vans,tops_and_tshirts,Very good,XL,3.0,4.35,31.0,0
658614,https://www.vinted.co.uk/items/9990873714-chino-shorts?referrer=catalog,Chino shorts,Next,shorts,New with tags,W32,6.0,8.7,31.0,0
659243,https://www.vinted.co.uk/items/9993238200-adidas-stan-smith-size-8?referrer=catalog,Adidas Stan Smith Size 8,adidas,shoes,Good,8,10.0,14.5,31.0,0
660990,https://www.vinted.co.uk/items/9992153822-gothic-halloween-country-western-witch-black-lace-dress-uk16-18?referrer=catalog,"Gothic, Halloween, Country, Western, Witch Black Lace Dress - UK16-18",Shein,womens_dresses,Very good,L / UK 16-18,2.0,2.9,31.0,0
661114,https://www.vinted.co.uk/items/9992815806-pink-and-white-dress?referrer=catalog,Pink and white dress,Shein,womens_dresses,Very good,L / UK 16-18,2.0,2.9,31.0,0
661151,https://www.vinted.co.uk/items/9992564122-next-signature-boho-dress?referrer=catalog,Next signature boho dress,Next,womens_dresses,Good,XL / UK 20-22,4.0,5.8,31.0,0
662745,https://www.vinted.co.uk/items/9993474954-shower-resistant-tan-colour-gilet?referrer=catalog,Shower resistant Tan Colour Gilet,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
662767,https://www.vinted.co.uk/items/9987412164-papaya-khaki-boucle-bomber-jacket?referrer=catalog,Papaya Khaki Boucle Bomber Jacket,Papaya,womens_outerwear,Very good,M / UK 12-14,5.0,7.25,31.0,0
662902,https://www.vinted.co.uk/items/9984381467-ladies-fleece-jacket?referrer=catalog,Ladies fleece jacket,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
662965,https://www.vinted.co.uk/items/9989457247-ms-beige-winter-peacoat?referrer=catalog,M&S Beige winter Peacoat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
663056,https://www.vinted.co.uk/items/9990502340-navy-ms-trench-coat?referrer=catalog,Navy M&S Trench Coat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
663157,https://www.vinted.co.uk/items/9986456856-ms-coat?referrer=catalog,M&S Coat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
663194,https://www.vinted.co.uk/items/9989381376-trench-coat?referrer=catalog,Trench Coat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,0
663938,https://www.vinted.co.uk/items/9992978987-hollister-floaty-top?referrer=catalog,Hollister floaty top,Hollister,womens_tops_and_tshirts,Very good,S / UK 8-10,6.0,8.7,31.0,0
664301,https://www.vinted.co.uk/items/9992694317-nike-running?referrer=catalog,Nike running,Nike,brand_nike,Very good,L,7.0,10.14,31.0,0
664343,https://www.vinted.co.uk/items/9993317451-mens-navy-nike-shorts-size-l?referrer=catalog,Men's Navy Nike Shorts Size L,Nike,brand_nike,Very good,L,7.0,10.14,31.0,0
664447,https://www.vinted.co.uk/items/9994031073-nike-running-shorts?referrer=catalog,Nike running shorts,Nike,brand_nike,Very good,L,7.0,10.14,31.0,0
664930,https://www.vinted.co.uk/items/9990532515-nike-air-max-95-ultra-white-wolf-grey?referrer=catalog,Nike air max 95 ultra white wolf grey,Nike,brand_nike_air_max_95,Very good,10,45.0,65.2,31.0,0
664939,https://www.vinted.co.uk/items/9989996748-nike-air-max-95-cool-greyblue-size-10?referrer=catalog,Nike air max 95-cool grey/blue size 10,Nike,brand_nike_air_max_95,Very good,10,45.0,65.2,31.0,0
665546,https://www.vinted.co.uk/items/9993192235-nike-tennis-boys-t-shirt-small-njt?referrer=catalog,Nike tennis boys t shirt small NJT,Nike,brand_nike_t_shirt,New with tags,S,9.0,13.05,31.0,0
666660,https://www.vinted.co.uk/items/9984935451-arsenal-top?referrer=catalog,Arsenal top,adidas,brand_adidas,New without tags,12 years / 152 cm,4.0,5.8,31.0,0
667288,https://www.vinted.co.uk/items/9989059927-mens-carhartt-jacket?referrer=catalog,Men’s carhartt jacket,Carhartt,brand_carhartt_jacket,New without tags,M,40.0,57.95,31.0,0
670149,https://www.vinted.co.uk/items/9993894648-ladies-levis-denizen-joggers-grey-elasticated-w30?referrer=catalog,"Ladies Levi’s denizen joggers, grey, elasticated, w30",Levi's,womens_jeans,Very good,M / UK 12-14,10.0,14.5,31.0,0
528298,https://www.vinted.co.uk/items/9938538526-carhartt-long-sleeve-work-shirt-stretch-khaki-2xl?referrer=catalog,Carhartt Long Sleeve work shirt Stretch Khaki 2XL,Carhartt,brand_carhartt,Very good,XXL,13.0,18.83,31.0,3
537370,https://www.vinted.co.uk/items/9960828265-womens-nike-pro-sports-bra?referrer=catalog,Women’s Nike Pro Sports Bra,Nike,brand_nike,Very good,L,7.0,10.14,31.0,2
291731,https://www.vinted.co.uk/items/9858891269-mens-jacket?referrer=catalog,Men’s Jacket,Jack & Jones,outerwear,Very good,M,6.0,8.7,31.0,10
534943,https://www.vinted.co.uk/items/9961038448-shein-autumnal-pinifore-dress?referrer=catalog,Shein Autumnal Pinifore Dress,Shein,womens_dresses,Very good,L / UK 16-18,2.0,2.9,31.0,2
291783,https://www.vinted.co.uk/items/9876000150-next-navy-blue-tailored-trousers-size-32l?referrer=catalog,Next navy blue tailored trousers size 32L,Next,trousers,Very good,W32,3.0,4.35,31.0,10
530201,https://www.vinted.co.uk/items/9953175585-outdoor-coat?referrer=catalog,Outdoor coat,Marks & Spencer,outerwear,Very good,XL,7.45,10.79,31.0,2
422793,https://www.vinted.co.uk/items/9937315874-sleeveless-dress?referrer=catalog,Sleeveless dress,Marks & Spencer,womens_dresses,Very good,M / UK 12-14,3.5,5.07,31.0,5
532251,https://www.vinted.co.uk/items/9961321046-gant-mens-crew-sweatshirts?referrer=catalog,Gant mens crew sweatshirts,GANT,jumpers_and_sweaters,Very good,L,11.0,15.95,31.0,2
276056,https://www.vinted.co.uk/items/9803060877-grey-straight-leg-levis?referrer=catalog,Grey straight leg Levi’s,Levi's,womens_jeans,Very good,M / UK 12-14,10.0,14.5,31.0,10
271430,https://www.vinted.co.uk/items/9865211040-topshop-denim-baggy-jeans?referrer=catalog,Topshop denim baggy jeans,Topshop,womens_jeans,Very good,M / UK 12-14,8.5,12.32,31.0,10
28895,https://www.vinted.co.uk/items/9813103976-mini-dress?referrer=catalog,Mini dress,Shein,womens_dresses,Very good,L / UK 16-18,2.0,2.9,31.0,15
283843,https://www.vinted.co.uk/items/9875824008-m-s-hooded-winter-fleece-size-14?referrer=catalog,M & S hooded winter fleece size 14,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,10
278414,https://www.vinted.co.uk/items/9872671242-graphic-north-face-t-shirt?referrer=catalog,Graphic North Face T-shirt,The North Face,tops_and_tshirts,Very good,L,4.0,5.8,31.0,10
30898,https://www.vinted.co.uk/items/9803165089-size-14-black-wool-blend-overcoat-ms?referrer=catalog,Size 14 Black Wool Blend Overcoat M&S,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,10.0,14.5,31.0,15
8002,https://www.vinted.co.uk/items/9810605585-grey-long-sleeve-knit-top?referrer=catalog,Grey long sleeve knit top,Primark,womens_jumpers_and_sweaters,Very good,S / UK 8-10,2.0,2.9,31.0,16
61289,https://www.vinted.co.uk/items/9822569791-maxi-dress?referrer=catalog,Maxi dress,Marks & Spencer,womens_dresses,Very good,M / UK 12-14,3.5,5.07,31.0,15
267654,https://www.vinted.co.uk/items/9861495044-next-mens-skinny-fit-black-chinos?referrer=catalog,Next men’s skinny fit black chinos,Next,trousers,Very good,W32,3.0,4.35,31.0,10
519825,https://www.vinted.co.uk/items/9957313295-tommy-hilfiger-straight-jeans-size-30w-32l?referrer=catalog,Tommy Hilfiger Straight Jeans Size 30W 32L,Tommy Hilfiger,jeans,Very good,W30,8.0,11.59,31.0,3
67728,https://www.vinted.co.uk/items/9721419215-adidas-grand-court-trainers?referrer=catalog,Adidas Grand Court Trainers,adidas,brand_adidas_shoes,Very good,3,12.0,17.4,31.0,15
405823,https://www.vinted.co.uk/items/9924716838-mens-l-adidas-khaki-joggers-jogging-bottoms?referrer=catalog,Men’s L adidas khaki joggers jogging bottoms,adidas,trousers,Good,L,3.0,4.34,30.9,5
372663,https://www.vinted.co.uk/items/9890579252-palace-mens-t-shirt-size-m-navy-rare-design?referrer=catalog,Palace - Men’s - T-Shirt - Size M - Navy - Rare Design,Palace,brand_palace_t_shirt,Very good,M,28.5,41.27,30.9,8
376823,https://www.vinted.co.uk/items/9849914854-suprem-authentic-white-t?referrer=catalog,Suprem authentic white t,Supreme,brand_supreme_shirt,New without tags,L,26.18,37.87,30.9,5
467159,https://www.vinted.co.uk/items/9941251924-carhartt-quilted-jacket-mens-size-m?referrer=catalog,Carhartt quilted jacket men’s size M,Carhartt,brand_carhartt_jacket,Very good,M,29.0,41.95,30.9,4
6490,https://www.vinted.co.uk/items/9806374575-adidas-breaknet-20-k-new-size-55?referrer=catalog,Adidas breaknet 2.0 k new size 5.5,adidas,brand_adidas_shoes,New with tags,5.5,24.0,34.73,30.9,16
58823,https://www.vinted.co.uk/items/9823680312-supreme-box-logo-hoodie?referrer=catalog,Supreme Box Logo Hoodie,Supreme,brand_supreme_hoodie,Very good,S,42.99,62.18,30.9,15
274630,https://www.vinted.co.uk/items/9872717103-kids-carhartt-jacket-age-6?referrer=catalog,Kids Carhartt jacket age 6,Carhartt,brand_carhartt_jacket,Very good,6 years / 116 cm,15.0,21.71,30.9,10
523232,https://www.vinted.co.uk/items/9957125471-ff-uk14-sweatshirt-lace-up-front?referrer=catalog,F&F uk14 sweatshirt lace up front,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,3
516722,https://www.vinted.co.uk/items/9872717103,Carhartt,Carhartt,brand_carhartt_jacket,Very good,6 years / 116 cm,15.0,21.71,30.9,3
528781,https://www.vinted.co.uk/items/9958536505-ralph-lauren-navy-polo?referrer=catalog,Ralph Lauren navy polo,Ralph Lauren,brand_ralph_lauren_polo_shirt,Very good,XS,12.0,17.37,30.9,3
35598,https://www.vinted.co.uk/items/9816960490-monterrain-long-sleeve-top-14-zip-xl?referrer=catalog,Monterrain long sleeve top 1/4 zip xl,Monterrain,activewear,Very good,XL,8.0,11.58,30.9,15
587664,https://www.vinted.co.uk/items/9971744490-high-neck-nike-hoodie?referrer=catalog,high neck nike hoodie,Nike,brand_nike_hoodie,Very good,M / UK 12-14,6.5,9.4,30.9,1
646034,https://www.vinted.co.uk/items/9984457328-knitted-jumpers?referrer=catalog,Knitted jumpers,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,0
646450,https://www.vinted.co.uk/items/9984568405-ff-off-the-shoulder-jumper-size-m?referrer=catalog,F&F off the shoulder jumper Size M,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,0
648713,https://www.vinted.co.uk/items/9983668748-oversized-zara-leather-jacket?referrer=catalog,Oversized Zara leather jacket,Zara,womens_outerwear,Very good,XS / UK 4-6,9.0,13.02,30.9,0
648857,https://www.vinted.co.uk/items/9979724418-topshop-beige-coat?referrer=catalog,Topshop beige coat,Topshop,womens_outerwear,Very good,M / UK 12-14,6.5,9.41,30.9,0
650809,https://www.vinted.co.uk/items/9987895089-brown-nike-hoodie?referrer=catalog,Brown Nike Hoodie,Nike,brand_nike_hoodie,Very good,M,6.5,9.4,30.9,0
652326,https://www.vinted.co.uk/items/9961175558-new-adidas-men-t-shirt-size-m?referrer=catalog,"New Adidas men t-shirt, size- M",adidas,brand_adidas,New with tags,M,11.0,15.93,30.9,0
653108,https://www.vinted.co.uk/items/9981868130-kids-carhartt-jacket-age-6-years?referrer=catalog,Kids Carhartt jacket age 6 years,Carhartt,brand_carhartt_jacket,Very good,6 years / 116 cm,15.0,21.71,30.9,0
653727,https://www.vinted.co.uk/items/9936025720-ralph-lauren-polo-top?referrer=catalog,ralph lauren polo top,Ralph Lauren,brand_ralph_lauren_polo_shirt,Very good,XS / UK 4-6,12.0,17.37,30.9,0
653780,https://www.vinted.co.uk/items/9988605228-polo-shirt-ralph-lauren?referrer=catalog,Polo Shirt Ralph Lauren,Ralph Lauren,brand_ralph_lauren_polo_shirt,Good,L,7.0,10.13,30.9,0
525083,https://www.vinted.co.uk/items/9952907898-primark-denim-jacket-shirt-size-12?referrer=catalog,Primark denim jacket shirt size 12,Primark,womens_outerwear,Very good,M / UK 12-14,4.0,5.79,30.9,3
545458,https://www.vinted.co.uk/items/9952617882-brand-new-adidas-men-t-shirt-size-m-uk?referrer=catalog,"Brand New Adidas men t-shirt, size- M UK",adidas,brand_adidas,New with tags,M,11.0,15.93,30.9,2
510236,https://www.vinted.co.uk/items/9953553006-ff-black-sweatshirt-with-sequined-arms-size-12?referrer=catalog,F&F black sweatshirt with sequined arms. Size 12,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,3
256401,https://www.vinted.co.uk/items/9862000392-shacket?referrer=catalog,Shacket,Primark,womens_outerwear,Very good,M / UK 12-14,4.0,5.79,30.9,11
523233,https://www.vinted.co.uk/items/9953255626-grey-knitted-cardigan?referrer=catalog,Grey knitted cardigan,ASOS Design,womens_jumpers_and_sweaters,Very good,M / UK 12-14,4.0,5.79,30.9,3
510251,https://www.vinted.co.uk/items/9956426744-ff-christmas-jumper-unisex-size-m?referrer=catalog,F&F Christmas jumper unisex size M,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,3
508260,https://www.vinted.co.uk/items/9955813945-mens-shorts?referrer=catalog,Men’s shorts,Denim Co,shorts,Very good,W36,1.5,2.17,30.9,3
514746,https://www.vinted.co.uk/items/9955770555-nike-black-sweatshirt?referrer=catalog,Nike black sweatshirt,Nike,brand_nike_hoodie,Very good,M / UK 12-14,6.5,9.4,30.9,3
277437,https://www.vinted.co.uk/items/9874954583-chinos-trousers?referrer=catalog,Chinos trousers,Next,trousers,Very good,W36,4.0,5.79,30.9,10
671112,https://www.vinted.co.uk/items/9985111913-mens-next-grey-windowpane-check-smart-trousers-w36-l33?referrer=catalog,Men's Next Grey Windowpane Check Smart Trousers - W36 L33,Next,trousers,Very good,W36,4.0,5.79,30.9,0
673512,https://www.vinted.co.uk/items/9993413194-adidas-trainers?referrer=catalog,Adidas Trainers,adidas,brand_adidas_shoes,Very good,8,17.5,25.31,30.9,0
674565,https://www.vinted.co.uk/items/9993097779-v-neck-jumper?referrer=catalog,v neck jumper,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,0
674579,https://www.vinted.co.uk/items/9994376129-black-denim-waistcoat?referrer=catalog,Black denim waistcoat,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,0
674833,https://www.vinted.co.uk/items/9989727828-ff-womens-soft-t-shirt-size-12-14?referrer=catalog,F&F women’s soft t-shirt size 12-14,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,0
676833,https://www.vinted.co.uk/items/9987225064-bomber-type-jacket?referrer=catalog,Bomber type jacket,,womens_outerwear,Very good,L / UK 16-18,4.0,5.79,30.9,0
677001,https://www.vinted.co.uk/items/9991789720-grey-fur-style-ladies-jacket-size-l?referrer=catalog,Grey fur style ladies jacket size L,,womens_outerwear,Very good,L / UK 16-18,4.0,5.79,30.9,0
677761,https://www.vinted.co.uk/items/9994772619-tie-front-pink-floral-top?referrer=catalog,Tie front pink floral top,unknown,womens_tops_and_tshirts,Very good,XS / UK 4-6,2.5,3.62,30.9,0
522788,https://www.vinted.co.uk/items/9956568850-ff-jumper-size-12?referrer=catalog,F&f jumper size 12,F&F,womens_jumpers_and_sweaters,Very good,M / UK 12-14,3.0,4.34,30.9,3
506175,https://www.vinted.co.uk/items/9956834001-mens-navy-blue-north-face-joggers?referrer=catalog,Men’s Navy Blue North Face Joggers,The North Face,trousers,Very good,M,6.0,8.68,30.9,3
288343,https://www.vinted.co.uk/items/9842521009-vintage-carhartt-denim-workwear-jeans-blue-38x32?referrer=catalog,Vintage Carhartt  Denim Workwear Jeans Blue (38X32),Carhartt,brand_carhartt,Good,W38,14.0,20.25,30.9,10
